idade,genero,renda,visitas_site,paginas_por_visita,tempo_no_site,compras_anteriores,pontos_fidelidade,conversao
23,Female,127767,49,1.1366863369742697,7.137752686974249,4,1998,1
61,Female,87951,38,7.150178876811653,1.860372698521302,4,3492,1
26,Female,129287,8,8.349259468126766,8.692125330631336,8,3085,1
62,Female,32905,27,7.78391740524267,3.977137232396294,6,1346,1
53,Male,140778,30,2.300325726057196,11.73109105162278,0,3326,1
60,Male,41601,0,8.235149446939198,0.5068032520640122,6,4637,1
37,Male,123691,40,8.456410458386237,13.05813786153436,2,3310,1
35,Male,107099,9,1.8687538257165333,11.122397896884708,9,209,1
60,Female,60955,49,5.431483389779218,8.419500365826345,2,1404,1
38,Female,92179,21,7.193126423811648,11.194237228474927,3,2500,1
21,Female,68435,0,4.660167262419183,5.786407738130241,1,1536,0
67,Female,44044,12,9.003394296222565,2.857500251905324,8,3706,1
50,Male,31246,13,5.762274157464297,0.6321148129571894,5,2389,1
44,Male,22458,22,2.0990772478896136,8.454050694061596,9,4478,1
24,Female,145945,38,5.77390761809902,4.733165461871173,5,4324,1
23,Male,78507,27,6.196954292930334,3.58399327307202,8,1898,1
32,Male,26028,28,9.582669341152831,13.07164103191326,1,1835,1
35,Female,123751,39,4.797894529693191,11.01493300231621,5,3019,1
49,Male,139247,32,9.03729376988644,14.857545465699417,8,1801,1
28,Female,71901,1,3.879731895220806,10.09268814771196,6,1927,1
37,Male,148636,42,5.070733295148672,13.482809667360584,8,1591,1
41,Male,120252,32,7.077436082076454,2.215873542874176,0,4663,1
32,Male,26306,23,8.96954976721134,10.980060768256198,8,3311,1
65,Male,126555,11,7.967053622811846,1.7502546346891334,5,4362,1
24,Female,126396,39,2.399148132402096,1.871271839266384,5,311,0
38,Female,47678,27,2.7432780980021625,12.938614491824415,4,2896,1
59,Female,110444,34,1.6139521504954382,5.7212363635069545,1,1649,1
43,Female,32363,9,6.593310178817043,5.088271315387932,5,4344,1
61,Male,34066,46,4.962989650147801,3.164854436849114,0,3423,1
31,Female,83804,43,8.882526480209238,7.531666557311019,0,4297,1
54,Male,134433,33,9.904677915759905,3.4519480352490484,6,466,0
38,Male,68544,4,8.907016771189515,8.29878962317677,0,2662,1
35,Female,118247,40,1.4196085078560836,10.07635202432794,4,4620,1
22,Female,20189,17,9.499228823995592,9.996212430773657,5,2552,1
20,Female,31752,5,1.9269003839478944,5.78741937502497,3,1984,1
40,Male,140696,10,5.024844758205004,10.708548295110305,4,1224,1
43,Male,27482,45,3.675971005928636,4.358218144831854,1,3379,0
54,Female,36679,0,2.408004845457194,12.211377028331112,9,2126,1
41,Male,145428,22,2.5411368625198785,0.5016690842279518,6,4505,1
66,Male,143056,3,4.11250563051818,14.515194133444462,9,1944,1
36,Male,110088,6,1.2285467234216347,6.786811479719368,0,2468,0
68,Male,20799,40,1.5819079082542706,5.342940126698438,1,1512,0
42,Male,110917,48,7.428519060651672,9.554994430537212,7,4270,1
38,Female,141691,16,6.636094065124121,13.246908889783068,9,2860,1
29,Female,29934,10,1.8942198333812112,5.612283804917342,1,2374,0
58,Female,77558,26,4.89109989942011,1.5156168188057777,0,3676,1
50,Male,79223,11,6.469383978129428,5.630586215158455,4,1696,1
67,Male,104620,46,1.8787914196820104,0.5737567047046847,1,2163,1
21,Female,61556,33,9.74797080349026,3.1831112170970104,9,2724,1
59,Female,29909,7,8.636527023900062,1.2541095668480582,2,4981,1
24,Female,111467,22,3.0452196050265745,6.119987209727466,5,4883,1
39,Female,130719,25,5.669770085254735,1.3663629538343764,5,2086,1
50,Male,111404,33,5.569158740369019,14.766928211817705,2,4624,1
34,Female,63558,31,4.007897536563842,11.837784218079562,9,3712,1
41,Female,99382,5,7.836723196982163,6.583233325722072,9,476,1
51,Male,107793,0,6.924573673455644,11.961119460987826,2,3457,1
45,Female,48013,49,8.777955989095428,6.55174610615519,6,3500,1
60,Female,123018,3,1.0459027482284209,9.882682096040476,5,4066,1
58,Male,42875,24,6.436024847359564,12.411983687732617,0,2315,1
56,Male,110253,7,9.934816054285475,10.423836086933292,4,4105,1
39,Male,31408,39,8.102840477000358,1.7254072182533955,6,1958,1
66,Female,55607,45,4.098843297606015,1.1305407772014708,5,3352,1
34,Male,81684,19,2.404905663414165,8.763621505750164,3,3391,1
51,Male,56281,13,4.854515987305862,3.3482142970730524,0,4677,1
23,Male,47326,32,4.818424873358365,14.769348937914348,6,282,1
63,Female,33601,2,6.267462141951217,0.7362658322356153,3,3171,0
23,Female,144594,14,1.59459296462722,11.353627370669658,3,1286,1
51,Female,21135,26,4.484723689987107,1.115429081291026,4,1388,1
18,Male,42741,18,8.693147588827859,9.357651480579852,6,2501,1
27,Female,31913,0,6.792601299212649,6.590633210104781,8,464,1
38,Female,30101,34,4.912275472538704,9.675936512631797,3,2502,1
22,Female,38631,32,3.7922487495249495,11.548396668598889,0,4464,1
19,Female,92084,16,3.5180217552777915,0.9814060345434488,2,4110,1
39,Female,122820,12,7.73576853970728,8.058278272229419,6,1962,1
65,Female,56870,47,4.858111085985665,14.163926741815017,9,2161,1
19,Male,68985,11,3.2160364025938533,3.657857030937016,9,2910,1
27,Female,136236,38,8.314494251625927,1.62329099784332,6,3530,1
51,Female,47215,25,3.390467737802376,11.678992622164854,1,2176,1
33,Female,149309,26,1.579955542898107,11.250905963477312,5,1834,1
65,Female,82110,23,5.932835369276066,6.15724030081758,2,4566,1
68,Female,141220,16,3.511471582772604,12.538584506525602,9,4158,1
56,Male,122815,10,1.0439517738407873,8.386565812916913,6,3068,1
39,Male,39215,21,5.514030362252423,7.392724321829282,0,796,1
29,Female,111118,7,9.05089649672032,12.416901325098822,1,4733,1
41,Female,34024,41,6.797206260102906,1.9230288902404715,5,347,1
64,Male,96949,47,1.163388980927475,3.746547975626715,8,3961,1
57,Male,101855,31,4.408898430735047,6.939966702276733,1,3123,1
55,Female,104982,28,3.223369649550448,1.7387796021956812,3,747,1
27,Female,65483,41,7.033982682616531,14.94013809386563,4,3248,1
52,Female,126279,31,5.112188277220685,5.046199511340264,1,3990,1
68,Female,137740,39,2.5546031069891466,14.242296011006893,7,209,1
66,Female,117572,4,5.106590964741711,7.379548337736239,2,2771,1
49,Female,98157,48,9.38254791016949,13.905519097769012,3,4257,1
24,Female,30511,12,4.697185790923062,6.879781450434176,8,466,1
38,Female,141898,24,8.832980555560555,12.313506941462135,9,4079,1
37,Female,39923,41,5.278960659808032,11.390929793957502,4,3792,1
43,Female,30558,9,7.818844717795544,14.229981592378053,2,951,1
21,Female,117771,25,8.072643849384646,9.743047338079435,6,2417,1
63,Male,20526,25,7.84670686662799,3.792733057063798,0,4442,1
69,Male,137495,20,6.746485684378184,8.357573530570274,2,2688,1
39,Male,144075,22,9.57239455063958,2.6151834289921743,3,4080,1
32,Male,21753,43,9.357200671711007,5.355616008731515,7,3167,1
57,Male,46248,11,3.725053561720836,11.943225093057174,5,1619,1
38,Male,34656,38,7.251950616968644,0.7025349239448799,2,4675,1
32,Male,43266,42,6.98311067395585,9.502530367704058,8,4263,1
39,Female,84555,24,2.8023494618487685,10.548301916671177,7,3996,1
69,Female,82995,11,3.3856128317287704,13.54696743074958,9,2436,1
45,Male,95756,35,3.796785975552392,11.468757173123237,0,1944,1
31,Female,103574,31,3.9842772156165287,6.340926407526178,4,1915,1
44,Female,98277,17,8.689264345380316,11.600881066727364,0,2508,1
58,Female,90377,41,7.816178691154865,9.569441863543569,9,592,1
57,Female,122345,19,8.269609803439106,9.007887222328533,8,2205,1
45,Male,116111,1,9.21722392196324,1.569270061015644,1,2086,1
43,Male,85402,32,5.629078516570335,8.325394847079796,3,4089,1
66,Female,74176,45,8.51888814806842,13.072905195314036,0,2507,1
19,Male,143727,16,7.25804886424411,6.834338688503172,3,2583,1
42,Female,143747,35,5.183140470048245,10.710291101311975,8,1950,1
20,Male,61733,29,2.744685974669861,13.604199284210438,9,954,1
25,Male,34418,8,4.87244338272161,8.245450512223876,4,2238,1
61,Male,143422,30,2.859207121522675,1.7778038398638922,4,4248,1
50,Male,57185,38,3.584494468241364,1.2866126679376997,1,1418,0
59,Female,61745,20,3.551630748618745,12.066711126390786,9,4587,1
69,Female,113417,21,7.849299907787788,0.9741954499906856,5,1673,1
52,Male,73787,16,5.570100341089793,14.984303485007192,0,1672,1
23,Male,100123,2,8.138285191447812,2.348878867417068,9,1731,1
56,Male,72035,31,8.89666574708742,11.739500065376337,0,3588,1
69,Male,107804,32,6.505027362621037,13.081890940048014,3,3087,1
40,Female,85984,9,4.664844894927595,4.943214292462943,6,2380,1
42,Male,72462,4,8.710949714532845,8.3535364699253,4,4865,1
67,Female,57353,3,6.107816976439692,14.309444230277352,2,4881,1
60,Female,144785,37,8.712430634144647,14.349746084386185,8,292,1
36,Male,131055,31,3.388800235574377,13.98662304800037,8,3812,1
22,Female,93644,37,6.091828717320257,4.486146968126489,2,2824,1
68,Female,139097,40,2.9057343168684406,1.363378284496518,8,2241,0
28,Female,68302,19,7.285214606148734,1.9904552707660332,2,669,1
29,Female,142561,8,6.282019051158596,2.557211485854737,5,4881,1
27,Female,96979,14,6.003997807381747,10.239333330377333,1,2215,1
25,Female,42435,7,6.751971840276681,12.135341052153647,1,2155,1
41,Male,77728,33,4.378626231716661,1.2297229405497034,5,4901,1
45,Female,118598,29,2.727788574203929,13.41087687196373,4,1036,1
58,Female,21238,9,8.257714347090593,11.33590368175027,4,2172,1
53,Female,100857,13,4.459327951088382,8.189143756908905,6,4055,1
54,Female,101610,33,9.900425189325754,14.854424629554474,0,30,1
38,Female,33049,21,5.329019618450424,4.345199119139615,5,4086,1
25,Male,77193,12,5.410126950019196,3.6611136073534754,8,319,1
26,Male,55584,28,7.100365959150103,5.354641401918398,4,1927,1
64,Female,86634,28,7.000634612025423,8.13455059450028,9,2520,1
32,Female,34679,6,2.6246687421668464,6.1091398466480245,9,3703,1
65,Female,54505,43,3.4507926501316994,12.527765924129582,6,4052,1
63,Female,71341,5,3.083647574152048,13.470111241336324,2,1054,1
57,Female,121069,34,1.4806460678578617,14.516681284155345,9,141,1
35,Female,70374,36,1.201700141673844,12.364641613932443,7,56,1
59,Male,66998,3,6.804923345485109,9.31763058407833,0,215,1
37,Female,96970,13,5.487323068519988,9.397420380734223,9,1869,1
23,Female,75701,5,9.051360624880992,3.204125791446487,6,75,0
29,Female,64859,16,3.706940881988953,4.316577759838211,5,254,1
19,Female,147203,48,8.087621849579238,14.960262059531322,9,990,1
24,Female,53178,23,1.9283863051356755,4.288826712297415,5,2225,1
33,Male,47575,12,8.347974948775102,7.269666304994597,0,1936,1
20,Male,39329,11,9.290487434435915,6.086995983551618,1,166,1
62,Female,77254,28,6.646035552896527,10.479747542923906,5,3543,1
20,Male,123090,23,7.623641072325928,5.364701733856034,1,4777,1
44,Male,127373,33,9.89015301118788,10.402774408051458,3,1654,1
67,Male,135474,13,4.4036834110285445,14.4316284655143,5,985,1
60,Female,104029,26,1.26425091951587,4.159606768795289,1,790,0
57,Male,107366,4,7.143427422370304,5.874817967156804,5,3311,1
55,Female,124139,39,1.1199679036482104,5.461539403821839,8,3982,1
50,Female,120290,46,6.114801397044134,4.855180501814903,5,728,1
45,Female,93662,8,6.377301398493455,4.419130585959488,9,1935,1
18,Female,127374,15,6.260506403082673,9.635618881111792,6,3099,1
25,Male,60068,12,2.49327012131886,8.447593601502264,2,4283,1
54,Female,78951,14,1.6900847385392384,7.875666527050555,3,2971,1
49,Female,107629,35,9.169693185988589,12.10851846550878,3,4503,1
65,Female,133852,24,5.874412055643539,2.624688183336068,0,4965,1
60,Female,55171,15,3.9077567500094457,2.9610174572226877,8,662,1
54,Female,28262,43,7.945707634972981,7.939385444914072,8,465,1
21,Male,63270,43,9.294888518671163,5.629043729528253,6,3929,1
47,Male,40785,30,4.637946571705393,3.01993909380215,1,956,1
23,Female,59469,46,1.8847469379220816,10.51417359813941,2,3942,1
63,Male,88831,36,7.233549782050717,7.693088008068135,6,2650,1
36,Male,101223,32,9.167748752664478,3.4324543729434724,0,2860,1
49,Female,143641,19,9.823663588855029,4.333876656987419,2,1243,1
26,Male,65643,25,8.321877038996067,10.98426356743068,3,1431,1
29,Male,87657,34,3.413950172722643,5.248361722161296,4,3411,1
28,Female,23582,39,4.223982144198359,3.4655181137234186,6,1953,1
63,Female,132781,6,2.230657383452754,14.501215357128856,8,2352,1
33,Male,50280,44,7.414710177999775,1.7766479698323574,1,3342,1
18,Female,138885,41,2.5232896193890646,2.6302534913711875,5,1036,1
62,Female,62589,30,4.88769481927046,10.900538945842673,1,28,1
38,Female,124004,16,5.785800363909001,6.672813631574912,9,1835,1
47,Male,60000,42,4.4427944704646425,11.417503902264563,1,4494,1
30,Male,122592,7,2.3472643204493644,8.515281947061336,9,2075,1
51,Female,117208,22,3.6083840037469863,1.0831246491978497,4,4944,1
21,Male,21085,46,6.694885312360386,10.420145078415723,4,832,1
45,Female,101427,43,7.541412928060567,12.183568786995563,0,4345,1
55,Female,35600,17,6.531725028005843,8.51378562307473,7,3819,1
48,Female,117994,41,9.691768034268415,4.95960974591546,7,3411,1
44,Female,79801,11,6.522672329265456,0.7250667622214833,0,4154,1
22,Female,81739,29,3.028055803791008,13.646895146982123,5,3441,1
42,Male,146146,35,5.419476247550067,10.75120612924806,8,4706,1
20,Male,94181,14,8.526064387356326,1.149554765971188,4,1293,1
50,Female,137309,17,3.932214622145679,12.688581332851442,6,1058,1
21,Male,127114,24,7.633276880959897,1.2693866960059543,5,514,1
42,Female,61596,12,8.066727371803175,10.81640369551218,0,1520,1
37,Female,137036,23,9.405687008553157,10.563974220435204,2,2532,1
51,Female,90410,16,4.61057848548047,13.784147612944327,6,326,1
43,Female,99303,0,3.334818176096026,2.8987305579495586,7,4952,1
22,Female,72188,36,5.5715343113795575,8.725433125730811,6,4701,1
52,Male,46825,48,9.94314976735214,8.398206064646473,0,3676,1
45,Female,30913,26,9.119169737795042,1.0071986668619437,2,3088,1
46,Male,101751,19,3.5555955731691857,9.755462638386597,1,3220,1
26,Female,104269,17,2.770441619389421,4.183425534559455,3,2959,0
69,Male,34332,8,5.29262157605054,5.321127721213676,2,4856,1
55,Female,74895,9,2.4919706087823217,3.999631873313184,8,920,0
67,Male,24432,24,7.822281704898967,1.3108863146741505,5,732,1
23,Male,108095,48,1.3295134044443988,2.9161079364999787,5,4486,1
36,Female,46570,0,3.022531692728163,3.5059667534182504,5,2435,1
61,Female,125569,35,1.1639872684649522,8.871220693998719,8,1595,1
28,Male,26103,17,3.04064428369729,2.456866014969818,8,3838,1
19,Male,148758,46,1.4708102617937486,13.850351478400356,8,1596,1
64,Female,129316,14,7.061970907221587,3.860905351366201,3,197,1
61,Female,142046,32,6.132464439714686,9.950297598594508,5,798,1
61,Male,35900,21,2.925224899051404,2.784930781265283,8,968,1
26,Female,78415,23,2.845694653331088,12.029424112013013,5,1763,1
38,Male,87567,0,3.6207415736782815,1.536934487333944,7,4382,1
41,Female,82713,10,8.183916280856248,11.195103113663016,7,2010,1
51,Male,103169,42,2.354529413555683,6.200898821211465,4,2933,1
39,Female,78639,25,2.0953073477968283,7.250029917246676,2,3543,1
20,Male,108728,25,5.572453014047262,5.81162808825225,5,3906,1
29,Female,105476,5,8.784551205007695,6.329687988628749,4,4856,1
45,Male,126823,32,3.016999039705812,0.5772154891203383,2,1800,1
47,Male,28988,13,1.9563066242249776,0.8791655052108249,5,4468,1
43,Male,123603,23,5.425197059487978,12.012075350857994,3,300,1
65,Female,145741,37,7.589393937385001,3.595532741549236,5,2838,1
38,Female,98488,48,6.564901043261626,9.30581185639224,6,561,1
45,Female,112905,40,4.763490988951675,9.973218533224705,0,702,1
43,Female,121398,16,1.363582502201499,10.6207272462724,5,1490,1
50,Female,22977,13,3.7053396015776014,9.161454711393151,7,189,1
38,Female,135650,18,9.273262810070634,9.617408912636838,9,4107,1
52,Male,124029,7,3.005762147607244,8.931818445907297,2,2309,1
69,Female,74641,22,6.525591793169463,13.958590603642593,1,1055,1
51,Male,21268,43,9.166984623021786,10.136485618521164,6,3207,1
58,Female,134465,1,5.392985240699696,5.6175569486712815,9,1954,1
68,Female,74431,2,5.016509796343732,5.671227542364323,3,2011,1
64,Female,36756,12,2.269575547785274,1.6542981224672466,6,3605,0
35,Female,40764,4,9.82550475135713,14.880886534107532,8,813,1
28,Female,79912,17,2.59002648992517,13.41610150476732,7,2602,1
40,Female,60385,0,5.333119811771315,1.1244990419973824,1,1218,1
65,Male,35032,36,2.541964689483874,12.99579481033174,9,4593,1
39,Male,115014,20,4.1354513726375774,2.507150006724026,5,4050,1
34,Female,65702,43,8.956079331778895,3.966209673841045,2,1219,1
22,Female,31885,18,6.789886459271357,10.371390559573909,1,2379,1
61,Male,29796,37,1.0885982341602136,11.088109679846548,9,3425,1
28,Male,124583,33,9.700862225794218,7.833371205749447,2,2010,1
47,Male,52863,1,8.055167451427641,14.532281177216165,6,4808,0
32,Male,101014,19,9.977823847735204,7.599417225283548,5,2296,1
44,Female,52117,30,7.865800337949253,4.246224088011532,8,1239,1
52,Female,40753,12,7.883682919984736,0.6313684396449988,2,405,1
50,Female,40325,13,7.294409200732506,13.075861578621154,2,2532,1
37,Female,27021,37,4.8092148990255446,6.231988526439073,7,1121,1
33,Female,100721,11,3.8345072095395887,11.846795997152189,2,372,1
51,Male,144080,12,5.72668388286662,11.720879399242184,3,1382,1
19,Male,73096,23,2.604138120810149,1.131717431327364,9,4241,1
52,Female,91404,39,7.501880322031491,12.412822315706835,9,4833,1
57,Male,33071,30,9.975872170590629,4.692643229369398,7,4485,1
45,Female,140084,13,6.408410521726238,12.697847174773296,2,3904,1
64,Male,84649,49,8.708117739240645,7.6364930498813886,6,338,1
56,Male,28041,29,2.5509589117085847,9.07806875115271,4,2705,1
23,Male,102051,26,8.425634049972533,1.9698733562817905,8,4325,1
26,Female,129611,35,9.166900644103654,5.999690079497566,0,3504,1
37,Male,60058,5,8.549808063521922,14.577966397900884,3,899,1
18,Female,68263,5,6.6453358223044345,13.925411784971583,2,1117,1
25,Male,111502,14,9.337420495798243,14.915919303838118,8,3699,1
40,Female,124820,23,9.653203028689534,7.898126768530268,6,1431,1
20,Female,127645,12,8.338272812096513,12.364976453712403,4,1482,1
21,Female,64470,6,5.924031717029667,7.098211144029386,9,4575,1
42,Female,107826,44,8.5176917451323,14.150318776491533,0,2442,1
64,Male,116238,20,4.347466350056116,14.796862258584763,7,4924,1
55,Male,48223,37,4.119322813421279,13.227996552920178,0,734,1
32,Female,53575,37,4.131166973941576,9.506867335954764,0,3986,1
38,Male,65799,13,2.7929641219266497,14.839832068870118,2,1542,1
52,Male,134738,2,6.606503771221749,14.764269428114757,0,1980,1
63,Female,129704,42,6.953303375240118,7.388646473590776,2,4931,1
69,Female,41661,44,8.736756563387992,4.904685495677317,4,4562,1
31,Female,101975,34,7.250596709648477,3.217600797258424,1,1738,1
53,Female,56432,11,8.019434279435874,10.316680037948492,4,2539,1
29,Female,119047,20,7.199489047383032,1.0045659291581757,9,1981,0
34,Female,51147,19,7.273409567796462,11.575503512314706,5,4194,1
56,Female,49114,26,4.064935954781389,1.2441463169645277,4,707,1
26,Male,26030,4,9.692962972195325,4.347893176386452,7,849,1
52,Male,110051,44,6.749117762179554,7.720960667644174,5,2126,1
30,Female,67429,10,6.284228706047188,1.9127775036841297,3,2038,1
32,Female,67743,48,8.624950415191503,1.0263162049827703,1,4498,0
35,Female,115869,41,4.788604439824864,7.457134184977569,7,2913,1
68,Female,145756,43,1.866272462224225,13.35796542596912,8,1784,1
50,Female,85615,5,3.160923166082808,6.420559168331897,7,478,1
23,Male,67577,4,8.272825218832601,3.4040504906912483,9,3409,1
44,Male,114584,21,7.586329457873602,6.421084876481479,8,463,1
40,Female,130436,0,2.054699058526453,10.97819991005056,0,1882,0
44,Female,22966,19,1.6268745120024208,1.0997582592182555,4,4114,1
51,Male,149356,23,6.597155747311284,0.9458090089623512,2,1779,1
63,Male,133838,19,9.447834251116966,7.21033842835469,3,2198,1
55,Male,23728,46,2.5742861529737477,10.312066393780077,4,4841,1
31,Female,57304,47,5.94119943626163,9.399478914444442,9,4419,1
53,Female,69277,28,8.307706990604242,9.748408458740007,0,974,1
25,Female,124117,41,5.758233849723701,2.9029098718306736,1,2904,1
52,Male,110330,23,4.160137644928836,8.311661965625895,7,1197,1
36,Female,20947,7,8.11515799367826,5.979879659257732,9,589,1
47,Female,98101,33,7.941033535510467,2.1021828587241065,5,395,1
31,Female,101380,21,8.474368530351274,2.35690861219685,8,120,1
37,Male,86130,38,9.505916929431011,9.857479516201046,1,2675,1
66,Female,41414,32,2.35568002521322,14.379699240111243,5,1301,1
42,Female,116226,29,4.067027338066577,2.041346322673786,8,1088,1
57,Male,102060,5,9.873885827256348,7.675911279890515,0,3868,1
41,Male,113005,12,6.35082629551363,4.09493320213449,9,2258,1
31,Female,39439,43,7.031169428521311,4.583319354123749,9,3541,1
43,Female,111742,18,8.956857294507678,3.754586866642072,7,4837,1
55,Male,78220,25,7.219396923334616,8.412526460786122,3,2680,1
40,Male,66785,16,7.149102750938289,1.322338166419652,4,1388,1
39,Male,56973,36,1.9405269212315344,11.266212166413837,4,3853,1
65,Female,107091,26,5.5615683290563,9.29758432539657,3,4672,1
36,Female,93318,23,7.05874090909686,6.0800492319407535,2,3713,1
63,Female,88196,46,8.265625653874615,3.658828939939032,2,3452,1
68,Female,134317,13,4.719142870485666,8.276630158346624,4,836,1
20,Male,125160,2,2.111815478968011,14.349715110891523,0,2126,1
59,Female,26089,4,4.292430626779932,10.767539079457954,3,4817,1
36,Female,146270,13,4.867618162654924,4.550656748062537,8,2171,1
26,Male,90854,7,7.759080616856968,11.2723086799675,1,3627,1
45,Female,82235,42,1.1780281153194236,7.808593096913827,0,709,1
37,Female,112141,24,4.472180407617957,1.196255767751866,8,736,1
62,Female,49400,14,5.0309525463108296,9.454273605511052,9,3642,1
24,Male,35405,44,5.951040362232911,3.8914724267332303,6,2073,0
31,Female,137240,36,9.729995439818044,6.440053491933042,4,1660,1
26,Female,72763,44,7.665418561144826,7.437780126867328,7,1017,1
36,Male,50209,2,3.0018633554544483,12.089964243766907,7,3994,1
64,Male,93598,44,6.702960786931047,8.910992135879287,4,2702,1
69,Male,37424,10,4.115152463821134,5.431398014312804,1,1130,1
31,Female,126810,8,8.302731166157768,10.03010467423084,2,2336,1
55,Female,109523,3,2.539627535640483,3.2853786510583163,1,2767,0
53,Male,129955,48,2.30052778968864,12.430494231438,5,4042,1
57,Male,40556,14,1.9125449052324115,3.4207392146597986,1,3778,1
34,Male,113137,26,5.896942155063639,8.598711515426034,2,4179,1
47,Female,39330,30,2.1092956138230496,3.474358086430271,3,2687,0
26,Female,101266,49,1.37578244126981,5.22066389120059,1,4247,1
50,Female,23236,15,3.992104368042347,6.626082795564292,0,2709,1
69,Female,89216,31,8.183499247775394,5.827583290968566,6,1600,1
42,Female,50312,33,2.40466429236748,14.041064922982924,0,542,0
31,Male,133687,5,4.221012386760704,3.740615824122447,9,2612,1
28,Male,41191,43,4.921642309523936,3.1121726218846835,6,551,0
52,Female,129602,4,8.883731281278736,8.004276942569907,4,1636,1
58,Male,103457,23,5.287270246448019,14.259281898838408,1,3367,1
31,Male,56640,48,5.607598714321366,7.798267693335955,8,3683,1
47,Female,120171,18,3.2916228032318218,14.410929916665204,5,2348,1
58,Female,82293,29,7.016886775570196,3.260153355062149,6,3196,1
21,Male,134124,11,1.2309615590176763,0.6487175058711951,8,4563,1
21,Male,135849,4,9.679959104443029,4.89270546809553,7,2672,1
45,Male,56688,27,5.4830825498137,9.753878444097335,7,575,1
25,Female,91229,38,1.5563192677344793,9.084725143413571,2,3363,1
19,Male,105802,33,6.032534014571992,4.005004739357634,7,4352,1
58,Male,129252,11,5.625839512840669,10.092825194776117,3,893,1
63,Female,112024,22,3.166322406900952,12.538586102559108,6,4783,1
39,Male,44122,4,2.879286511107245,10.464347361548398,5,1641,1
58,Male,61224,39,3.4368924924575746,11.053934545877055,0,839,1
33,Male,114540,36,2.167588087254729,4.960298408761175,3,491,0
46,Male,26331,15,5.782801615424392,8.173520498011307,8,1174,1
66,Male,107102,8,8.910423762863164,1.119227048289932,8,3315,1
65,Male,131411,32,9.30814831015512,5.706679411309233,6,4210,1
47,Female,62262,36,9.576883559225925,12.327979900345074,2,340,1
29,Male,132157,32,6.403367750422365,11.956589071192475,2,3776,1
52,Female,127690,48,6.593941505603932,14.14160057473126,7,147,1
28,Female,136214,0,3.794650797482368,14.547066725124802,8,1210,1
63,Female,126435,46,8.968110142489047,14.603751499026211,2,4197,1
67,Male,130100,36,5.39330986059688,2.7820288803877644,7,1198,1
38,Male,106314,8,3.513777646134155,2.249187121868621,5,3120,1
38,Female,79592,17,9.691010745609642,13.188692931481562,4,399,1
22,Female,53926,37,7.348403311611884,6.0554939229604114,6,3351,1
65,Female,106287,20,5.18186302255843,5.679158820934776,1,3164,1
37,Male,139318,43,1.617731502545852,8.238247543568143,0,1291,1
54,Female,138201,13,2.2614545227647023,7.04548059492724,1,3906,1
20,Male,144958,38,2.7682902301193333,3.7340871807513514,1,577,0
61,Male,37528,38,9.125566822032212,12.746880134882195,3,2725,1
50,Female,20068,5,9.74429910448927,13.68428498607268,1,3131,0
26,Male,89253,2,3.4028087016215043,11.338842326443809,3,3934,1
26,Female,100754,47,5.4848351342761,1.197045706768196,3,732,0
21,Female,63968,47,8.12696782784905,2.2097896927747085,0,1491,1
52,Female,110938,17,4.461737687806192,5.51716095033075,8,4803,1
34,Female,68623,36,5.4313955347403855,8.572298733596773,2,348,1
51,Female,117179,19,8.988611685493318,9.337961542019611,3,1737,1
41,Female,62129,28,2.86759948367485,1.9499311297087891,2,307,1
49,Male,143863,35,9.944672170616515,14.423498185099174,0,4157,1
18,Female,133996,15,5.106755602069927,8.178770595112129,9,162,1
25,Male,114688,3,3.3247265928728944,6.760332450316408,6,2970,1
62,Male,81321,44,9.032445301146351,3.271208674209795,7,256,1
40,Male,31526,13,1.6885361579884095,14.287230513139107,0,2968,1
64,Female,112452,16,6.780872991204024,6.987239603693745,8,2198,1
57,Female,128511,34,1.5552028783438725,2.2078891778740504,8,4627,1
29,Female,111564,34,9.5157334680392,9.408291046011753,0,1290,1
29,Male,46709,48,6.757474751221329,5.577210561275576,7,600,1
63,Female,127535,44,4.581735481762684,12.215947350489529,3,1350,1
64,Female,35063,31,4.819627402710184,8.409252882443784,2,387,1
32,Female,24723,9,2.486229142647958,2.032638447733559,6,4280,0
58,Female,24213,28,4.240073020845054,11.383779640261558,1,901,1
36,Male,42797,11,9.134190768103387,4.917665847474966,2,2529,1
43,Female,121770,8,8.248374613837097,6.419538081642104,8,915,1
69,Female,104946,25,6.953339184211582,11.746842147098697,4,3697,1
46,Female,108918,20,9.71003960041038,2.0435712346072625,5,4157,0
39,Female,65217,0,6.160930090412595,14.677798196998925,2,2081,1
57,Female,88283,35,2.586503164586432,10.680251619679128,2,1141,0
38,Female,43655,18,7.422536373147136,3.292609511549909,7,3165,1
68,Male,115884,5,6.327234800946808,1.342815544129479,2,2330,1
55,Male,97990,46,4.928923625543854,8.39576483280902,9,4744,1
37,Female,32587,17,2.322835160476959,5.999240299437469,3,4994,1
46,Female,42555,36,7.098931231900096,0.9278204010771256,6,3105,1
68,Male,48071,7,4.996592542611871,9.333671905919829,8,4150,1
21,Female,40239,10,6.207700880502449,4.976851482278746,2,1392,0
24,Female,143441,4,3.838620610701078,5.168748200808127,5,3872,1
45,Female,117138,20,2.4015481592140926,2.851491148396574,2,559,1
45,Female,69151,39,4.239167802042646,2.53548473335049,2,172,1
21,Female,22203,42,8.668943451875403,2.592959282592627,5,450,1
39,Female,33635,20,2.4360933917599583,13.34787002677223,0,2974,1
